id,host_id,neighborhood_group,neighborhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,total_host_listings,availability_365,reviews_in_last_yr
29144832,214270886,Manhattan,Midtown,40.75096,-73.98123,Entire home/apt,300,30,10,1,0,0
29056566,169467786,Brooklyn,Williamsburg,40.7106,-73.96082,Entire home/apt,221,1,35,1,0,0
29058075,1609077,Queens,Forest Hills,40.71257,-73.84309,Private room,168,2,3,5,365,0
29058736,142833006,Brooklyn,Bushwick,40.70579,-73.92039,Private room,55,2,27,1,85,25
29074233,49745989,Brooklyn,Crown Heights,40.67174,-73.94406,Entire home/apt,79,1,200,1,23,47
29336922,217568399,Brooklyn,Bath Beach,40.60182,-73.99774,Entire home/apt,120,30,13,1,0,0
29076107,167007852,Queens,Ditmars Steinway,40.77874,-73.91045,Private room,50,30,0,1,246,0
29077027,13832446,Brooklyn,Bushwick,40.70568,-73.92542,Entire home/apt,135,4,5,1,0,0
29148293,11021180,Manhattan,East Village,40.72927,-73.98584,Entire home/apt,150,4,25,1,23,21
29148550,61391963,Manhattan,Kips Bay,40.74427,-73.98084,Entire home/apt,150,30,11,116,281,1
29149377,7117383,Manhattan,East Village,40.72545,-73.97975,Entire home/apt,250,30,2,1,96,0
29338253,221022609,Brooklyn,Flatlands,40.6326,-73.93195,Private room,45,30,0,1,0,0
29149612,21030441,Queens,Astoria,40.76677,-73.91385,Private room,55,3,43,1,0,0
29152320,219347424,Brooklyn,East New York,40.66657,-73.87338,Entire home/apt,107,2,32,2,84,6
29153170,219678120,Brooklyn,Crown Heights,40.67495,-73.92084,Entire home/apt,180,365,35,1,0,0
29155895,219700887,Manhattan,East Village,40.72324,-73.98283,Entire home/apt,235,2,108,1,75,33
29079293,48806776,Brooklyn,Carroll Gardens,40.67931,-73.99323,Entire home/apt,300,2,137,1,294,56
29082734,104351616,Brooklyn,Bushwick,40.70045,-73.92945,Private room,50,30,0,1,0,0
29338399,102542851,Manhattan,SoHo,40.72541,-74.00541,Private room,109,30,0,1,0,0
29083751,26860800,Manhattan,SoHo,40.72739,-74.00166,Private room,271,30,33,1,0,0
29093302,41939513,Manhattan,Harlem,40.79908,-73.95426,Private room,88,30,3,1,0,0
29095078,10220753,Brooklyn,Sunset Park,40.65163,-74.01279,Private room,65,30,9,2,0,0
29338559,4666670,Queens,Astoria,40.77108,-73.92052,Private room,60,30,16,2,331,1
29340028,14804867,Manhattan,Upper East Side,40.76755,-73.9541,Private room,115,7,5,3,0,3
29158689,41209536,Brooklyn,Bedford-Stuyvesant,40.69735,-73.93714,Entire home/apt,300,4,51,1,160,9
29165823,219785279,Brooklyn,Bedford-Stuyvesant,40.68263,-73.95307,Private room,102,2,43,1,0,7
29341918,218272490,Manhattan,Upper West Side,40.78084,-73.98099,Private room,145,30,33,1,0,0
29351570,1810885,Manhattan,East Village,40.7266,-73.97914,Shared room,160,30,10,3,305,0
29356679,134170699,Queens,Elmhurst,40.73572,-73.87828,Private room,71,3,34,2,340,21
29359092,217159080,Queens,Elmhurst,40.74257,-73.88363,Private room,48,30,94,1,0,1
29167257,203123161,Bronx,Concourse,40.82124,-73.92913,Entire home/apt,175,3,122,1,284,40
29168569,26377263,Brooklyn,East Flatbush,40.65374,-73.93608,Private room,60,6,4,53,299,3
29170235,26377263,Brooklyn,East Flatbush,40.65211,-73.93761,Private room,60,6,3,53,285,3
29170953,137358866,Brooklyn,Bushwick,40.69207,-73.91186,Private room,71,30,5,111,341,1
29095217,24738407,Brooklyn,East Flatbush,40.63711,-73.94912,Entire home/apt,96,30,68,2,136,3
29096400,2330907,Brooklyn,Clinton Hill,40.68758,-73.95983,Entire home/apt,145,7,10,1,12,2
29364445,220479551,Queens,Astoria,40.75612,-73.91653,Private room,129,30,10,1,66,0
29097472,157397904,Brooklyn,Williamsburg,40.71682,-73.96493,Entire home/apt,325,30,7,1,56,1
29176205,63896964,Manhattan,Midtown,40.753,-73.97065,Entire home/apt,148,30,0,1,0,0
29367388,17272284,Manhattan,Upper East Side,40.76536,-73.95851,Private room,98,1,12,2,0,0
29381358,221343982,Manhattan,Chelsea,40.75208,-73.9968,Private room,165,45,0,1,0,0
29180542,219879114,Manhattan,Harlem,40.81309,-73.94357,Entire home/apt,290,2,72,1,165,15
29181179,37736307,Manhattan,East Harlem,40.78666,-73.9488,Private room,150,4,22,1,1,4
29181449,186349150,Brooklyn,Bedford-Stuyvesant,40.68888,-73.95248,Private room,53,30,3,1,0,0
29100541,22175061,Queens,Forest Hills,40.7196,-73.85427,Entire home/apt,127,2,193,2,39,57
29384622,221366300,Manhattan,Chelsea,40.74282,-73.99835,Entire home/apt,100,30,57,1,0,0
29385308,221371129,Brooklyn,Carroll Gardens,40.67771,-74.00006,Entire home/apt,170,30,10,1,132,0
29102760,219333557,Queens,East Elmhurst,40.76088,-73.86886,Private room,62,2,73,3,140,15
29385994,20170845,Manhattan,East Village,40.72275,-73.97972,Private room,86,1,32,3,11,18
29391852,131305000,Brooklyn,Bushwick,40.69536,-73.91166,Private room,75,5,56,1,96,21
29183581,116976293,Manhattan,Little Italy,40.71959,-73.99794,Entire home/apt,204,30,0,1,0,0
29184419,492457,Queens,Woodside,40.74483,-73.90221,Private room,80,30,26,4,364,0
29393371,221434490,Queens,Jackson Heights,40.75446,-73.86927,Private room,70,2,46,2,8,2
29184626,89680730,Brooklyn,Brownsville,40.66213,-73.91827,Private room,80,2,133,3,121,38
29103450,59204717,Brooklyn,Bedford-Stuyvesant,40.68943,-73.95109,Private room,77,30,3,1,0,0
29104053,219347424,Brooklyn,East New York,40.66578,-73.87536,Private room,89,2,1,2,359,0
29105563,24738407,Brooklyn,East Flatbush,40.63753,-73.95038,Entire home/apt,85,30,42,2,144,5
29393808,17218010,Manhattan,Chelsea,40.7423,-73.99782,Entire home/apt,175,30,17,1,0,0
29107308,67186748,Manhattan,Hell's Kitchen,40.7592,-73.99409,Private room,195,1,4,1,0,0
29189777,219924114,Brooklyn,Bushwick,40.69506,-73.92691,Entire home/apt,150,3,189,2,249,49
29202087,8917825,Brooklyn,Greenpoint,40.71905,-73.95272,Entire home/apt,205,30,11,1,0,0
29203530,24000784,Brooklyn,Sunset Park,40.64564,-74.01245,Entire home/apt,50,30,12,2,0,2
29203845,3849025,Brooklyn,Bedford-Stuyvesant,40.69541,-73.94572,Entire home/apt,206,5,45,1,268,11
29397321,221466739,Manhattan,East Harlem,40.79172,-73.9499,Private room,60,3,79,1,19,29
29205817,220055820,Manhattan,Harlem,40.82599,-73.94217,Private room,66,4,84,1,26,41
29213886,7956889,Brooklyn,Bushwick,40.68873,-73.91524,Entire home/apt,110,30,7,1,0,1
29398819,199349788,Manhattan,Midtown,40.75211,-73.97362,Hotel room,380,2,2,1,0,0
29567201,222600382,Bronx,Clason Point,40.80895,-73.85074,Entire home/apt,176,1,0,1,250,0
29410763,163251048,Manhattan,Hell's Kitchen,40.761532,-73.998779,Entire home/apt,778,30,0,30,334,0
29567482,3472283,Brooklyn,Gowanus,40.66928,-73.99043,Entire home/apt,136,5,21,1,0,0
29570523,222626145,Queens,Kew Gardens Hills,40.72426,-73.81442,Entire home/apt,66,30,40,1,0,0
29214672,7638924,Brooklyn,Bushwick,40.70624,-73.91769,Entire home/apt,130,30,0,1,0,0
29411009,173685298,Manhattan,Midtown,40.75591,-73.97157,Private room,452,1,6,7,97,3
29411649,134167192,Manhattan,Harlem,40.81535,-73.94146,Private room,70,30,3,1,0,0
29215351,220121415,Brooklyn,Williamsburg,40.70754,-73.96556,Entire home/apt,222,3,96,1,74,33
29215541,219502160,Queens,Ozone Park,40.6808,-73.85489,Entire home/apt,135,30,4,1,0,0
29216706,220129825,Queens,Jamaica,40.67265,-73.78085,Entire home/apt,100,1,275,1,164,72
29570883,125627920,Bronx,Belmont,40.84938,-73.88971,Entire home/apt,188,1,28,1,356,28
29572267,137358866,Manhattan,Harlem,40.81186,-73.94309,Private room,78,30,12,111,249,4
29573034,141027957,Brooklyn,Cypress Hills,40.68909,-73.87055,Entire home/apt,119,2,150,4,0,61
29575293,41704832,Brooklyn,Bushwick,40.69692,-73.9118,Private room,93,1,183,1,53,76
29584983,53413881,Brooklyn,Williamsburg,40.70741,-73.95418,Private room,55,30,4,1,0,0
29585551,131476075,Brooklyn,Bushwick,40.68554,-73.91362,Private room,92,1,88,8,166,28
29586511,260537,Manhattan,Harlem,40.8103,-73.94372,Private room,130,5,45,3,24,16
29412276,221434490,Queens,Jackson Heights,40.75646,-73.8706,Private room,60,2,40,2,0,0
29412897,1949282,Brooklyn,Bushwick,40.69246,-73.90952,Private room,60,30,21,3,68,0
29413438,4932876,Brooklyn,Bedford-Stuyvesant,40.6863,-73.94923,Entire home/apt,150,30,1,2,0,0
29414633,221574115,Brooklyn,Bensonhurst,40.61246,-74.00258,Shared room,15,30,0,2,0,0
29590847,164178160,Brooklyn,Bedford-Stuyvesant,40.6902,-73.95829,Private room,56,30,2,1,0,0
29592296,211549023,Manhattan,Midtown,40.74806,-73.98745,Entire home/apt,303,2,136,16,285,45
29220437,213251818,Brooklyn,Crown Heights,40.66898,-73.9232,Entire home/apt,123,3,107,1,156,22
29225417,107434423,Manhattan,Upper West Side,40.78986,-73.97314,Entire home/apt,430,31,1,453,0,0
29416216,65671256,Queens,Jackson Heights,40.75568,-73.85793,Private room,68,1,187,4,16,54
29416543,49664763,Brooklyn,East Flatbush,40.66279,-73.9242,Private room,50,30,1,1,0,0
29422942,221635816,Queens,Sunnyside,40.74169,-73.92099,Entire home/apt,185,30,94,1,0,0
29431457,146363617,Staten Island,Todt Hill,40.58612,-74.10824,Entire home/apt,65,29,16,1,20,2
29230227,1735342,Brooklyn,Bedford-Stuyvesant,40.682545,-73.945061,Entire home/apt,225,3,7,1,130,5
29230470,219738858,Manhattan,East Village,40.73084,-73.98327,Entire home/apt,155,30,113,5,284,57
29231943,7556128,Manhattan,East Village,40.72917,-73.98278,Private room,157,30,3,1,0,0
29232638,167636238,Brooklyn,Cypress Hills,40.68078,-73.88298,Entire home/apt,346,2,1,3,179,0
29234058,169808541,Queens,Astoria,40.76596,-73.91797,Private room,70,30,0,1,0,0
29592768,89351775,Queens,Ditmars Steinway,40.77494,-73.92099,Entire home/apt,99,2,405,1,201,119
29605532,2681144,Brooklyn,Flatbush,40.65124,-73.95678,Entire home/apt,60,10,21,1,0,0
29605631,137358866,Queens,Woodside,40.74327,-73.9094,Private room,67,30,10,111,299,5
29609668,22307859,Brooklyn,Canarsie,40.63841,-73.89383,Entire home/apt,150,3,14,2,155,6
29610742,948095,Manhattan,East Village,40.72301,-73.97972,Entire home/apt,235,14,8,1,59,5
29431738,47125955,Manhattan,East Village,40.72855,-73.97793,Entire home/apt,180,30,11,2,0,0
29435698,3583973,Brooklyn,Williamsburg,40.71246,-73.96253,Entire home/apt,190,30,17,1,0,0
29612693,31683042,Brooklyn,Bushwick,40.70566,-73.91866,Entire home/apt,212,30,0,1,89,0
29615342,29506135,Manhattan,Upper East Side,40.77333,-73.95265,Private room,95,30,3,1,0,0
29621716,29746291,Brooklyn,Prospect-Lefferts Gardens,40.66021,-73.95172,Entire home/apt,110,30,24,1,0,0
29628681,223027077,Manhattan,Upper East Side,40.76158,-73.95884,Entire home/apt,100,30,2,1,0,0
29629048,160050819,Manhattan,East Village,40.727,-73.9793,Entire home/apt,135,30,1,1,0,0
29237220,8354383,Manhattan,West Village,40.73927,-74.00936,Entire home/apt,1230,30,27,1,160,3
29237561,24074596,Manhattan,East Village,40.72915,-73.98015,Entire home/apt,200,30,7,1,0,0
29237692,24000784,Brooklyn,Sunset Park,40.64548,-74.01264,Private room,50,30,10,2,1,0
29237852,219930693,Queens,Woodhaven,40.69177,-73.86238,Private room,120,30,10,2,0,0
29440262,68417473,Brooklyn,Sunset Park,40.63908,-74.01924,Entire home/apt,225,1,5,1,345,5
29242564,93732420,Queens,Astoria,40.76555,-73.92345,Private room,64,30,52,2,0,0
29242599,7138174,Manhattan,Upper East Side,40.78547,-73.95122,Entire home/apt,425,5,23,1,0,8
29630099,57773455,Brooklyn,Columbia St,40.68741,-74.00026,Entire home/apt,115,30,13,1,122,5
29630939,6837618,Brooklyn,Bedford-Stuyvesant,40.68442,-73.94614,Entire home/apt,85,30,3,1,0,0
29631258,23788168,Brooklyn,Bedford-Stuyvesant,40.6832,-73.93836,Private room,53,30,23,2,0,0
29631729,9358058,Brooklyn,Williamsburg,40.71126,-73.95664,Entire home/apt,204,2,37,1,2,23
29452507,977716,Brooklyn,Carroll Gardens,40.67889,-73.99458,Entire home/apt,150,30,2,1,0,0
29634211,9246334,Brooklyn,Crown Heights,40.6753,-73.93859,Entire home/apt,399,3,45,1,172,24
29635253,34075689,Queens,Maspeth,40.72028,-73.90154,Entire home/apt,78,30,44,2,162,3
29635455,141204556,Brooklyn,Williamsburg,40.70889,-73.9658,Private room,121,2,53,6,343,48
29635460,141204556,Brooklyn,Williamsburg,40.71139,-73.96554,Private room,106,2,57,6,332,46
29635607,141204556,Brooklyn,Williamsburg,40.71161,-73.96511,Private room,122,2,54,6,267,30
29243499,7305006,Brooklyn,Bedford-Stuyvesant,40.69184,-73.95787,Private room,89,6,36,1,123,10
29253322,219930693,Queens,Woodhaven,40.69132,-73.86082,Private room,100,30,13,2,0,0
29256134,8730700,Brooklyn,Downtown Brooklyn,40.69851,-73.99134,Entire home/apt,117,30,10,1,0,0
29256229,2715012,Brooklyn,Crown Heights,40.67539,-73.94162,Entire home/apt,178,2,56,3,337,36
29453268,221853540,Manhattan,NoHo,40.72898,-73.99104,Entire home/apt,140,31,0,1,0,0
29256358,141853769,Brooklyn,Borough Park,40.64402,-73.99751,Entire home/apt,98,3,116,3,29,38
29259580,3292437,Manhattan,Midtown,40.75271,-73.97067,Entire home/apt,265,30,26,1,0,0
29260051,187908347,Brooklyn,Crown Heights,40.67426,-73.94673,Entire home/apt,93,4,164,2,174,54
29261640,140640991,Manhattan,Inwood,40.86282,-73.9223,Entire home/apt,143,3,61,1,63,24
29635732,63227531,Staten Island,Castleton Corners,40.62685,-74.12275,Entire home/apt,140,2,58,2,344,16
29453598,221851804,Brooklyn,Crown Heights,40.6694,-73.93959,Entire home/apt,148,3,43,2,0,3
29651529,223180509,Manhattan,East Village,40.72341,-73.9838,Entire home/apt,269,2,227,1,259,69
29653847,223198021,Brooklyn,Prospect-Lefferts Gardens,40.66185,-73.94483,Private room,269,2,35,1,83,10
29455559,221871654,Manhattan,East Village,40.72312,-73.98462,Entire home/apt,242,30,1,1,0,0
29654321,7863991,Brooklyn,Williamsburg,40.71663,-73.94129,Entire home/apt,297,30,67,1,36,0
29654969,58377909,Queens,Ridgewood,40.70018,-73.90729,Private room,600,6,4,1,0,0
29655436,4452717,Brooklyn,Greenpoint,40.71959,-73.95265,Entire home/apt,150,3,0,1,0,0
29657991,16502641,Brooklyn,South Slope,40.66106,-73.98634,Entire home/apt,90,28,16,1,2,1
29658021,16104,Manhattan,East Harlem,40.80059,-73.9422,Private room,60,30,1,2,311,0
29659322,223238601,Brooklyn,Bedford-Stuyvesant,40.69523,-73.93519,Private room,70,2,30,1,189,7
29659392,158181451,Queens,Flushing,40.75017,-73.82886,Private room,55,30,0,8,0,0
29661457,2930482,Queens,Ridgewood,40.69994,-73.89862,Private room,60,1,1,1,0,0
29662414,162938514,Brooklyn,Williamsburg,40.71016,-73.95016,Entire home/apt,257,2,203,1,180,77
29269102,158406020,Brooklyn,East Flatbush,40.64919,-73.93056,Private room,95,3,17,1,146,1
29275537,5123160,Manhattan,Two Bridges,40.71247,-73.99398,Entire home/apt,250,30,7,1,0,0
29278439,34075689,Queens,Maspeth,40.72022,-73.90085,Entire home/apt,128,30,32,2,212,1
29455932,106692652,Queens,Rego Park,40.73062,-73.85911,Private room,33,30,7,1,0,0
29280869,220601248,Manhattan,Lower East Side,40.7183,-73.98903,Private room,70,30,29,2,0,0
29281115,38503320,Brooklyn,Greenpoint,40.72753,-73.95273,Private room,175,2,136,1,134,45
29674246,21610233,Manhattan,Battery Park City,40.71779,-74.01511,Entire home/apt,650,30,0,1,0,0
29457851,53223410,Brooklyn,Williamsburg,40.71162,-73.95575,Entire home/apt,175,30,3,1,0,0
29478604,137358866,Queens,Sunnyside,40.73593,-73.92338,Private room,68,30,7,111,329,1
29480988,10659007,Brooklyn,Williamsburg,40.70911,-73.94168,Private room,124,30,0,1,0,0
29680716,223374565,Manhattan,Midtown,40.74295,-73.98229,Entire home/apt,249,30,24,4,330,0
29681004,15197115,Manhattan,West Village,40.73532,-74.00628,Entire home/apt,500,30,3,1,0,0
29281407,4874700,Brooklyn,Greenpoint,40.72639,-73.94652,Entire home/apt,1656,2,16,1,160,8
29482218,173685298,Manhattan,Midtown,40.75591,-73.97157,Hotel room,422,1,17,7,352,3
29487347,222081034,Brooklyn,Bedford-Stuyvesant,40.68601,-73.93455,Entire home/apt,250,3,79,1,289,5
29283634,172859639,Brooklyn,Williamsburg,40.70371,-73.93326,Entire home/apt,1000,30,4,1,0,0
29488294,70142755,Queens,Sunnyside,40.74068,-73.9248,Private room,65,5,15,3,6,12
29683293,223393782,Brooklyn,Cypress Hills,40.68979,-73.86942,Private room,60,30,13,1,0,0
29683957,18283992,Brooklyn,Williamsburg,40.71913,-73.9638,Entire home/apt,195,30,3,1,0,0
29488512,46296435,Brooklyn,Bushwick,40.70011,-73.93252,Entire home/apt,160,30,6,1,0,0
29684573,31039254,Brooklyn,East Flatbush,40.64904,-73.93517,Private room,75,1,92,1,339,19
29285414,9147223,Manhattan,Harlem,40.79971,-73.94811,Private room,150,7,26,1,310,20
29293564,137358866,Queens,Woodside,40.74368,-73.90908,Private room,69,30,4,111,310,1
29294153,137358866,Queens,Astoria,40.76829,-73.92435,Private room,82,30,2,111,250,0
29489407,61391963,Manhattan,Hell's Kitchen,40.76308,-73.98799,Entire home/apt,142,30,10,116,338,3
29489893,222098649,Queens,Jamaica,40.68511,-73.79123,Entire home/apt,123,1,339,1,75,120
29295665,3053587,Manhattan,Midtown,40.76546,-73.97689,Private room,429,3,1,1,0,0
29298335,120431726,Brooklyn,Williamsburg,40.71942,-73.94046,Private room,119,30,15,1,0,0
29301424,15586309,Brooklyn,Sunset Park,40.66333,-73.99351,Entire home/apt,70,30,9,1,0,0
29301889,105572926,Brooklyn,Crown Heights,40.67663,-73.91751,Private room,102,30,6,1,0,0
29302018,93732420,Queens,Astoria,40.76528,-73.92349,Entire home/apt,90,30,0,2,0,0
29686576,13392472,Manhattan,Lower East Side,40.71893,-73.99049,Entire home/apt,103,30,69,1,0,0
29491140,910677,Brooklyn,Prospect Heights,40.67995,-73.96526,Entire home/apt,175,130,28,1,218,3
29303036,838325,Brooklyn,Bushwick,40.69573,-73.93227,Private room,100,30,6,1,0,0
29303103,20006428,Manhattan,Midtown,40.74719,-73.98954,Entire home/apt,120,30,0,1,0,0
29304787,101499766,Queens,Springfield Gardens,40.68105,-73.7552,Private room,70,2,64,2,249,14
29491529,10323901,Manhattan,Chinatown,40.71399,-73.99157,Entire home/apt,100,30,1,1,0,0
29307957,20976078,Brooklyn,Crown Heights,40.6753,-73.95227,Private room,59,30,14,1,0,0
29308138,173685298,Manhattan,Midtown,40.75591,-73.97157,Private room,492,1,1,7,341,1
29313128,166794407,Queens,Astoria,40.76728,-73.91254,Private room,70,30,1,1,0,0
29686857,223422291,Queens,Ridgewood,40.70417,-73.9036,Entire home/apt,153,7,40,1,48,1
29492316,31994,Manhattan,Upper West Side,40.78728,-73.97381,Entire home/apt,140,30,18,1,0,0
29493581,3864301,Queens,Sunnyside,40.74303,-73.91515,Entire home/apt,121,30,2,3,179,2
29495273,818753,Manhattan,Nolita,40.72458,-73.99458,Private room,260,30,0,1,0,0
29687049,617537,Brooklyn,Bushwick,40.69447,-73.91389,Entire home/apt,235,3,86,1,11,30
29313881,86156456,Manhattan,Tribeca,40.71484,-74.0084,Entire home/apt,120,15,11,1,0,0
29317721,219784095,Brooklyn,Bedford-Stuyvesant,40.6821,-73.95447,Private room,102,2,43,1,0,10
29495933,7985095,Manhattan,Hell's Kitchen,40.76455,-73.99033,Entire home/apt,395,9,100,3,79,10
29501807,77813945,Manhattan,East Village,40.7214,-73.97959,Private room,75,4,24,1,223,17
29504717,29100568,Manhattan,Theater District,40.76248,-73.98353,Entire home/apt,170,30,1,4,0,0
29505792,183707967,Manhattan,Washington Heights,40.85207,-73.9285,Entire home/apt,90,90,21,1,0,0
29320258,89339003,Brooklyn,Bushwick,40.70355,-73.91377,Private room,75,30,6,1,0,0
29320834,9006067,Manhattan,Midtown,40.7579,-73.96783,Entire home/apt,179,30,2,2,0,0
29780863,6458347,Manhattan,Chelsea,40.7464,-74.00024,Entire home/apt,180,2,13,1,92,6
29781403,22464812,Brooklyn,Kensington,40.64196,-73.98302,Entire home/apt,133,2,87,2,250,27
29782186,107161778,Brooklyn,Crown Heights,40.66539,-73.93307,Private room,80,30,0,1,0,0
29791183,1172202,Queens,Ditmars Steinway,40.77138,-73.9076,Private room,51,30,34,4,6,1
29794270,120245209,Brooklyn,Canarsie,40.63557,-73.89422,Private room,99,2,13,3,156,0
29794702,20241112,Brooklyn,Prospect-Lefferts Gardens,40.65643,-73.95884,Entire home/apt,107,30,23,1,0,0
29687597,223426581,Manhattan,East Village,40.72735,-73.98794,Entire home/apt,399,30,46,2,0,0
29698179,324657,Brooklyn,Prospect Heights,40.67981,-73.974,Entire home/apt,100,30,19,1,0,0
29700761,1784096,Brooklyn,South Slope,40.66826,-73.99037,Entire home/apt,275,3,16,1,5,8
29701014,223504937,Staten Island,Randall Manor,40.62912,-74.12839,Entire home/apt,125,4,115,1,267,34
29701465,10843764,Brooklyn,Crown Heights,40.67058,-73.94832,Entire home/apt,250,30,1,2,0,0
29701773,5224789,Manhattan,Hell's Kitchen,40.75943,-73.98865,Entire home/apt,125,4,6,1,0,1
29701921,223511106,Manhattan,Financial District,40.7034,-74.00935,Entire home/apt,129,30,11,1,0,0
29509877,211549023,Manhattan,Midtown,40.74721,-73.98795,Entire home/apt,279,2,74,16,318,24
